申请时间,用户ID,认证年,认证月,认证日,身份证是否存在,是否认证,是否电话认证,认证间隔时间,银行卡数量,储蓄卡比例,信用卡比例,性别,年龄,订单总额,均值,标准差,预留不同电话数量,贷款次数
2017/4/25 8:45,A919561571050182013,2016,4,1,1,1,1,389.0,3,0.33333333,0.66666666,0,42,15741.73,715.533181,1338.81441,5,5
2017/3/20 11:14,A702162686014628989,2016,4,23,1,1,0,331.0,3,1.0,0.0,0,58,13304.9,532.196,918.034695,4,4
2016/8/11 16:57,A452055641682414627,2016,1,28,0,1,0,196.0,1,1.0,0.0,0,44,6236.7,415.78,1458.73749,4,2
2017/4/26 10:23,A734769994845954537,2015,7,25,1,1,1,641.0,4,0.4,0.6,1,41,14153.54,294.865416,710.146361,1,5
2017/3/8 21:01,A672759451363625106,2017,3,8,0,1,0,0.0,1,1.0,0.0,0,46,183.0,61.0,33.6452076,2,4
2017/4/21 20:57,A463762307485559859,2017,6,19,0,1,1,-59.0,2,1.0,0.0,1,33,574.0,95.6666666,61.0660844,4,4
2017/3/7 12:17,A126646975684475954,2015,12,11,1,1,0,452.0,2,0.5,0.5,1,48,17011.82,361.953617,1114.88558,4,2
2017/3/10 10:50,A652829034137936193,2017,8,17,1,1,0,-160.0,2,0.4,0.6,0,36,31020.24,392.661265,980.97126,4,3
2016/4/21 12:50,A427831618824670890,2015,12,2,1,1,1,141.0,5,0.4,0.6,0,44,4699.0,671.285714,975.65187,3,5
2016/5/14 10:18,A576231740159846519,2016,4,29,0,1,0,15.0,1,0.5,0.5,1,31,4698.9,522.1,654.112119,4,3
2017/4/22 8:11,A835125280728853660,2017,6,11,0,1,1,-50.0,2,1.0,0.0,0,57,2076.9,259.6125,366.652542,2,4
2017/3/14 18:24,A842735283969599615,2015,5,5,0,1,0,679.0,5,0.6,0.4,0,31,741.32,57.0246153,39.049788,2,1
2016/5/17 17:52,A543396662805526448,2016,8,20,0,1,1,-95.0,1,1.0,0.0,0,60,469.9,78.3166666,45.3365378,5,4
2016/7/1 22:28,A756767636903731108,2015,8,14,1,1,0,322.0,2,1.0,0.0,0,51,483.0,161.0,1.7320508,3,1
2017/3/4 17:53,A526535822911483621,2017,5,25,0,1,0,-82.0,2,0.5,0.5,1,58,7798.0,3899.0,0.0,2,4
2017/3/24 17:41,A550405831507463720,2016,11,14,0,1,1,130.0,2,1.0,0.0,1,45,5550.16,67.684878,91.057295,2,3
2017/3/25 18:12,A445733077314557664,2017,7,21,1,1,1,-118.0,5,0.6,0.4,0,37,6300.7,146.527907,113.563878,4,1
2017/3/4 18:29,A157694954007899203,2017,6,15,0,1,0,-103.0,2,0.5,0.5,1,35,251.88,50.376,14.4044048,5,3
2017/3/20 12:52,A464550610484236763,2017,5,7,0,1,1,-48.0,1,1.0,0.0,0,36,1260.0,84.0,73.6758634,1,2
2017/1/6 20:53,A949467535986322601,2017,7,20,1,1,0,-195.0,3,0.33333333,0.66666666,1,46,10863.07,241.401555,465.937256,2,2
2016/11/22 12:46,A550779954009472589,2017,3,10,0,1,1,-108.0,7,0.25,0.75,1,64,7964.1,221.225,591.059964,4,2
2017/3/22 23:43,A172312092712938538,2017,2,7,0,1,1,43.0,2,1.0,0.0,1,43,27232.74,34.4282427,75.5979592,5,5
2016/12/11 13:22,A891739511375584979,2016,9,16,0,1,0,86.0,2,0.66666666,0.33333333,1,31,17416.1,916.636842,1737.96131,3,3
2016/7/29 12:00,A849867238320728301,2016,1,28,0,1,1,183.0,1,1.0,0.0,0,26,8349.7,556.646666,526.786184,5,2
2017/3/23 13:45,A665120085960464618,2017,1,8,0,1,0,74.0,1,1.0,0.0,1,38,21123.7,2640.4625,2315.48621,2,1
2016/12/6 21:08,A789722652232602436,2016,10,21,1,1,0,46.0,2,1.0,0.0,1,33,6995.0,1748.75,1056.64607,4,1
2017/2/8 19:57,A148239889820522185,2015,5,10,0,1,1,640.0,3,0.75,0.25,1,58,11079.36,284.086153,548.098544,1,1
2017/1/28 13:03,A478427291320137895,2017,5,27,1,1,1,-119.0,3,0.83333333,0.16666666,1,60,11818.1,656.561111,1163.28175,3,4
2017/3/5 16:29,A135233843036830365,2016,12,6,1,1,0,89.0,1,1.0,0.0,1,46,11786.0,3928.66666,2822.66546,5,1
2017/3/8 16:01,A792692714876200209,2016,12,31,1,1,1,67.0,1,1.0,0.0,1,58,6379.0,911.285714,2063.62793,2,1
2016/12/21 0:14,A152296006402020807,2017,6,5,0,1,0,-166.0,2,0.5,0.5,0,62,651.44,59.2218181,40.7792108,4,2
2016/12/22 15:40,A339366389471491698,2016,4,5,0,1,1,261.0,4,0.75,0.25,0,57,42858.26,952.405777,1769.07424,1,3
2016/6/29 18:42,A159634739860210906,2016,7,11,0,1,1,-12.0,2,0.5,0.5,1,32,2933.28,977.76,1151.38013,3,3
2016/12/2 14:19,A498108821996205987,2016,12,20,1,1,1,-18.0,1,1.0,0.0,1,48,20105.5,529.092105,1073.51988,1,4
2016/8/27 3:55,A849034195598957853,2015,2,27,0,1,0,547.0,4,0.28571428,0.71428571,0,26,21902.83,521.495952,1632.42188,5,2
2016/11/24 14:43,A232237190158359839,2016,11,24,0,1,1,0.0,1,1.0,0.0,1,25,25387.96,244.115,791.440655,2,4
2016/5/14 6:01,A848771507185180923,2016,6,11,1,1,0,-28.0,1,1.0,0.0,0,63,5519.3,290.489473,229.823531,5,1
2017/1/16 12:49,A863953640904562956,2016,12,25,0,1,0,22.0,1,1.0,0.0,0,31,23815.8,2976.975,2453.74771,2,4
2016/4/19 18:26,A150620470169433263,2016,8,2,0,1,1,-105.0,3,0.5,0.5,0,60,68.8,34.4,20.647518,3,2
2017/3/5 19:19,A953030846369324621,2016,5,12,1,1,0,297.0,2,0.5,0.5,0,36,39947.14,887.714222,2204.7818,2,3
2017/4/1 1:07,A772325535039533475,2016,11,20,1,1,0,132.0,4,0.75,0.25,0,36,38873.0,1388.32142,2292.79323,3,1
2017/2/21 12:12,A433268403862049137,2016,12,3,0,1,1,80.0,1,1.0,0.0,0,27,278.0,139.0,0.0,4,3
2017/3/12 10:16,A106371738840509361,2017,1,6,1,1,1,65.0,1,1.0,0.0,0,31,958.9,79.9083333,58.3011844,5,5
2016/9/14 13:30,A619971577206412038,2016,11,4,0,1,0,-51.0,2,1.0,0.0,0,29,166.5,83.25,77.4281925,5,5
2017/4/14 13:24,A892885290158927489,2017,7,4,1,1,0,-81.0,1,1.0,0.0,1,31,18012.25,272.912878,651.368341,1,3
2017/3/5 17:54,A475818230670269964,2016,12,23,0,1,1,72.0,1,1.0,0.0,0,51,11586.4,891.261538,2067.44643,5,2
2017/4/10 0:52,A149927927657167129,2017,8,5,1,1,1,-117.0,1,1.0,0.0,0,58,8965.0,1793.0,1140.69277,5,3
2017/3/19 20:24,A780252799219624686,2017,2,28,0,1,0,19.0,1,1.0,0.0,1,61,866.57,86.657,71.4498304,1,2
2017/2/22 7:36,A209181389636049924,2016,12,31,0,1,1,53.0,1,0.0,1.0,1,43,1100.8,61.1555555,89.3637393,3,5
2016/10/13 15:14,A469544432570776847,2017,9,21,1,1,1,-343.0,5,0.28571428,0.71428571,1,33,44927.63,615.446986,1319.41034,1,3
2017/3/24 18:12,A650458747809806118,2016,11,20,0,1,0,124.0,3,0.33333333,0.66666666,0,36,597.6,199.2,147.327017,5,4
2017/3/5 17:30,A599957890578586722,2015,3,11,1,1,0,725.0,2,0.66666666,0.33333333,1,25,225.85,45.17,34.6577119,2,1
2017/3/6 16:23,A892616402405194961,2015,11,3,0,1,0,489.0,2,0.5,0.5,0,31,22505.13,489.241956,1277.37914,3,4
2017/3/11 19:10,A935684506725521716,2016,6,10,1,1,0,274.0,2,1.0,0.0,0,29,5596.0,1399.0,2593.94898,1,4
2016/11/24 15:15,A324161292487397010,2016,5,16,1,1,0,192.0,5,0.42857142,0.57142857,1,39,99665.8,322.543042,1042.43835,1,1
2016/6/17 19:41,A380216953786740553,2017,6,9,0,1,0,-357.0,3,0.66666666,0.33333333,0,54,33446.95,253.385984,425.549118,3,4
2016/12/2 13:01,A943937150676585668,2017,8,19,0,1,0,-260.0,2,0.5,0.5,1,58,10620.24,1327.53,2185.09776,3,1
2016/10/25 11:18,A110068742283007585,2016,10,13,1,1,0,12.0,1,1.0,0.0,1,65,2012.0,105.894736,78.0262738,1,1
2016/5/24 13:09,A759784276384801608,2015,4,2,0,1,0,418.0,6,0.375,0.625,0,25,16639.4,594.264285,1187.43535,1,2
2017/4/24 20:26,A780249966433142555,2016,10,30,0,1,0,176.0,1,1.0,0.0,1,44,2736.2,80.4764705,62.153437,3,1
2017/3/7 7:26,A565393131797222081,2015,9,26,0,1,1,528.0,3,0.66666666,0.33333333,1,28,12613.5,394.171875,1014.25772,1,1
2017/3/30 19:27,A357081670859499760,2017,6,12,1,1,0,-74.0,2,0.5,0.5,1,42,25627.12,237.288148,578.343348,3,4
2017/4/26 10:39,A478498943490965399,2016,10,28,1,1,1,180.0,1,1.0,0.0,0,37,430.9,71.8166666,60.3566207,5,5
2016/9/25 20:22,A181859162295070130,2016,7,10,0,1,1,77.0,2,1.0,0.0,0,52,647.0,80.875,21.0607115,3,2
2017/4/26 13:20,A102825405283014782,2017,9,4,0,1,1,-131.0,4,0.75,0.25,0,50,10812.4,277.241025,374.291725,1,1
2016/12/9 12:35,A376542640933824353,2016,11,9,1,1,1,30.0,1,1.0,0.0,1,30,11465.86,1637.98,2300.10148,2,3
2017/1/13 19:35,A446182082223625163,2016,11,1,0,1,0,73.0,3,0.66666666,0.33333333,1,54,27330.6,546.612,1214.32303,1,2
2017/3/5 5:09,A323647606863584816,2017,6,26,1,1,0,-113.0,2,0.5,0.5,0,64,248.9,124.45,21.9910208,4,4
2016/5/16 21:37,A507238971465575421,2016,5,20,1,1,0,-4.0,4,0.5,0.5,1,44,5673.8,630.422222,1184.46762,4,3
2016/12/23 11:17,A408849957409853508,2017,1,6,0,1,0,-14.0,2,0.5,0.5,1,63,662.0,165.5,162.969322,1,3
2016/11/30 16:41,A416034057834226641,2016,11,30,0,1,1,0.0,2,1.0,0.0,1,60,4672.6,222.504761,182.371575,3,5
2016/5/8 21:17,A237035058295958491,2016,4,7,0,1,0,31.0,1,1.0,0.0,1,58,1821.3,86.7285714,59.7281603,4,4
2017/3/5 8:48,A697440393138892037,2017,7,23,1,1,0,-140.0,4,0.25,0.75,0,49,45683.8,1575.30344,2198.48765,5,5
2017/3/23 12:37,A883534831193221124,2016,4,6,1,1,1,351.0,5,0.5,0.5,1,38,393.9,196.95,241.901229,4,4
2017/3/23 22:22,A778241322115052692,2017,1,26,1,1,1,56.0,1,1.0,0.0,0,43,4965.7,183.914814,233.26626,3,5
2017/3/28 13:47,A899341062142760501,2016,6,5,0,1,0,296.0,2,1.0,0.0,1,62,11924.04,100.202016,69.5780637,1,1
2017/1/5 11:01,A415075568984385023,2015,2,11,0,1,1,694.0,3,0.5,0.5,1,42,4247.9,1415.96666,1248.8409,4,2
2017/2/21 16:06,A294989061303224691,2016,12,14,0,1,0,69.0,2,0.33333333,0.66666666,0,53,278.0,139.0,0.0,2,5
2016/4/2 8:52,A766236894303244022,2015,6,16,0,1,1,291.0,3,0.33333333,0.66666666,0,38,9885.1,380.196153,466.930445,5,3
2017/4/22 21:51,A407918589621800986,2017,7,21,1,1,1,-90.0,3,1.0,0.0,0,40,5995.44,157.774736,504.906503,3,4
2016/5/27 8:43,A519605320079048975,2017,6,1,1,1,1,-370.0,3,0.66666666,0.33333333,1,31,10229.0,409.16,956.285383,5,1
2016/12/30 9:22,A344466021220292368,2016,7,29,0,1,1,154.0,2,0.5,0.5,0,53,928.0,464.0,261.629509,4,4
2017/3/13 19:32,A979665748490853067,2016,4,7,1,1,0,340.0,3,1.0,0.0,0,42,7785.0,389.25,720.667882,5,5
2017/3/10 13:15,A855108671651322058,2017,5,24,1,1,0,-75.0,3,0.75,0.25,0,32,4184.9,1046.225,1968.67603,1,3
2017/1/3 3:47,A348058684146512119,2015,6,15,1,1,0,568.0,1,1.0,0.0,0,56,25950.0,1128.26087,1911.10656,1,3
2017/3/21 19:22,A402693371970459243,2016,10,6,1,1,0,166.0,1,1.0,0.0,1,36,748.9,374.45,458.983011,1,5
2017/4/8 9:06,A464795421980809587,2017,2,12,0,1,1,55.0,1,1.0,0.0,1,32,6005.9,750.7375,1801.23694,4,3
2017/3/4 16:28,A340628803132396585,2017,8,16,0,1,0,-165.0,5,0.66666666,0.33333333,0,25,90661.84,725.29472,1215.15393,3,4
2017/3/7 23:41,A217315575974074577,2015,7,21,1,1,1,595.0,1,1.0,0.0,0,57,152.7,38.175,22.5412769,1,1
2017/1/4 21:21,A588889231869556653,2016,8,16,0,1,1,141.0,3,0.66666666,0.33333333,0,36,1029.8,171.633333,123.825823,4,1
2017/4/27 20:29,A703828431552375179,2017,3,24,1,1,0,34.0,1,1.0,0.0,0,43,8113.0,368.772727,760.304884,2,1
2016/12/18 1:56,A327700399777943302,2016,4,10,1,1,1,252.0,1,1.0,0.0,1,40,14181.5,457.467741,1395.60336,3,3
2017/3/4 20:10,A837634386825715951,2016,8,10,1,1,1,206.0,3,1.0,0.0,1,63,6649.85,369.436111,590.796246,4,5
2017/4/23 18:24,A336671268788953569,2016,12,12,0,1,0,132.0,3,1.0,0.0,0,29,9708.54,485.427,1368.29651,1,3
2016/6/17 17:03,A125535259479945721,2015,1,23,1,1,0,511.0,2,1.0,0.0,1,65,17130.0,2141.25,2204.82501,2,3
2017/3/21 23:16,A862311128323878424,2017,7,18,0,1,1,-119.0,4,0.8,0.2,0,53,13560.21,339.00525,777.251115,5,4
2017/3/10 9:58,A660303950754070571,2017,7,18,1,1,1,-130.0,1,1.0,0.0,0,37,2.0,1.0,0.0,3,2
2017/3/4 18:17,A842829707779833161,2017,9,24,1,1,1,-204.0,5,0.5,0.5,1,36,178.0,89.0,14.1421356,1,5
2017/3/6 12:34,A792209876604210553,2015,8,5,1,1,0,579.0,2,1.0,0.0,1,33,5224.5,261.225,415.987495,4,5
2017/3/8 11:42,A484903847205034266,2017,2,28,1,1,1,8.0,1,1.0,0.0,0,61,6153.8,879.114285,1130.68431,1,3
2016/4/18 6:57,A909408241305208879,2016,8,11,1,1,1,-115.0,1,1.0,0.0,0,29,89.4,29.8,0.08660254,3,3
2017/3/13 13:32,A481417202583376846,2016,11,10,0,1,1,123.0,3,1.0,0.0,1,62,5119.6,568.844444,686.325058,1,5
2016/12/25 14:44,A597880433424106294,2017,8,26,1,1,1,-244.0,2,1.0,0.0,1,32,2867.0,955.666666,774.35995,4,4
2016/8/27 1:00,A772376549146336784,2017,7,19,1,1,1,-326.0,10,0.6,0.4,0,46,31522.48,186.52355,475.06082,4,1
2016/11/14 7:14,A293013430952460489,2016,11,11,1,1,1,3.0,3,0.33333333,0.66666666,0,37,683.1,62.1,50.084209,3,3
2017/3/25 18:21,A356409097786798230,2016,11,28,0,1,0,117.0,1,1.0,0.0,1,56,908.0,454.0,629.325035,5,4
2017/4/19 14:58,A685821163974432353,2016,9,26,0,1,1,205.0,2,1.0,0.0,0,61,1095.2,99.5636363,68.1010465,3,1
2016/12/28 16:51,A657385423959273510,2016,10,22,1,1,0,67.0,1,1.0,0.0,1,35,67332.9,2805.5375,12199.1566,3,2
2017/4/11 16:37,A962759205792619037,2017,7,13,1,1,1,-93.0,8,0.16666666,0.83333333,1,31,98327.49,470.466459,1279.79969,2,4
2017/3/28 14:48,A188257065218939518,2016,8,25,1,1,1,215.0,2,0.66666666,0.33333333,0,45,34284.0,745.304347,1348.13865,2,5
2017/1/11 19:23,A130244140856424032,2016,6,1,1,1,0,224.0,1,1.0,0.0,1,50,2467.0,1233.5,1648.2659,5,2
2017/4/25 0:03,A292394498690927306,2017,8,10,0,1,1,-107.0,1,0.5,0.5,1,47,4044.18,404.418,913.457703,3,2
2017/3/17 1:51,A733943258842903361,2016,4,1,0,1,1,350.0,1,1.0,0.0,1,44,4604.6,1534.86666,1962.61352,1,5
2017/1/10 14:49,A543486517793393012,2015,1,6,1,1,0,735.0,7,0.5,0.5,1,40,36070.1,949.213157,1564.85196,5,2
2017/3/20 13:22,A361155416735386571,2016,1,13,0,1,1,432.0,2,0.5,0.5,0,39,7265.18,85.4727058,63.2534741,3,1
2017/3/30 23:26,A236724766098640492,2017,7,23,0,1,0,-115.0,1,1.0,0.0,0,41,6418.0,3209.0,4495.78491,2,2
2017/4/27 6:48,A614192914331678368,2017,2,15,0,1,1,71.0,1,1.0,0.0,0,48,227.9,113.95,19.8697005,4,5
2017/3/6 11:57,A216528853631583735,2016,12,12,0,1,1,84.0,1,1.0,0.0,1,26,1206.8,150.85,59.7194153,3,3
2016/7/6 16:38,A370958914741377062,2015,7,19,1,1,0,353.0,2,0.5,0.5,1,39,42594.25,338.049603,935.304159,4,2
2017/3/17 17:46,A905268725404166721,2016,4,26,1,1,0,325.0,2,1.0,0.0,1,34,704.0,176.0,74.4938476,1,2
2016/8/24 7:49,A142506270527754205,2016,12,9,1,1,0,-107.0,1,1.0,0.0,1,30,7594.8,345.218181,1242.30651,4,2
2016/10/9 12:20,A420567356083746153,2016,7,30,0,1,0,71.0,1,1.0,0.0,0,63,16213.6,1013.35,894.453285,2,1
2017/4/5 10:44,A945296790001948801,2017,6,21,1,1,0,-77.0,1,1.0,0.0,0,26,6443.9,3221.95,4477.47084,1,5
2017/3/24 10:27,A437348627635407638,2017,3,14,0,1,1,10.0,2,1.0,0.0,1,33,198.0,99.0,0.0,3,3
2017/3/3 2:16,A222791591050892981,2016,8,16,1,1,1,199.0,2,0.33333333,0.66666666,1,50,168.9,84.45,48.8610785,1,5
2017/3/5 21:48,A476830760303480762,2016,10,18,0,1,0,138.0,1,1.0,0.0,1,61,7347.0,1224.5,2062.50835,4,5
2017/1/13 20:18,A550561700357897052,2016,7,7,0,1,0,190.0,2,1.0,0.0,1,43,12480.08,356.573714,1202.06198,1,5
2016/12/15 12:58,A392711949792552374,2016,8,31,1,1,0,106.0,2,0.5,0.5,0,61,4556.53,68.0079104,66.2681369,5,3
2017/4/22 22:48,A868436621863868174,2016,10,4,1,1,1,200.0,2,0.0,1.0,0,40,11297.0,3765.66666,3226.21393,4,4
2017/4/22 11:37,A661502181410779538,2016,11,21,1,1,1,152.0,4,0.6,0.4,1,47,1733.7,96.3166666,87.865554,4,1
2017/3/5 9:35,A770120000035486584,2017,8,1,0,1,0,-149.0,5,0.375,0.625,1,29,35861.38,587.891475,1147.25071,4,1
2017/4/2 3:06,A808164078245419900,2017,2,21,1,1,1,40.0,2,0.66666666,0.33333333,0,26,8741.0,1092.625,661.418591,1,3
2016/8/1 17:00,A815466575611985317,2016,6,27,1,1,0,35.0,2,0.5,0.5,1,29,8787.0,258.441176,376.888552,3,2
2016/4/9 9:13,A973419654157636876,2015,11,12,0,1,1,149.0,4,0.25,0.75,0,44,55873.8,744.984,1563.81874,4,2
2016/5/6 8:20,A850514947824011851,2017,6,14,1,1,1,-404.0,2,1.0,0.0,1,41,1841.9,167.445454,96.7938155,3,4
2017/3/11 12:23,A762107192910160264,2017,7,10,1,1,0,-121.0,2,1.0,0.0,0,37,356223.74,1634.05385,1888.67858,3,1
2017/3/22 16:48,A935325842494238445,2016,9,17,1,1,0,186.0,2,0.33333333,0.66666666,1,26,7681.0,768.1,803.710762,1,5
2017/2/16 15:56,A163697339726386152,2016,6,16,1,1,1,245.0,2,1.0,0.0,1,30,14711.0,2101.57142,2080.2466,2,5
2016/12/29 19:48,A790994944609949288,2016,10,2,0,1,1,88.0,3,0.33333333,0.66666666,1,30,6309.86,137.170869,374.645136,3,5
2017/3/9 14:08,A824443517443332765,2016,5,27,1,1,1,286.0,2,0.5,0.5,1,33,12842.0,2140.33333,2436.80911,3,4
2016/12/25 18:41,A156560716758388682,2015,9,25,1,1,1,457.0,8,0.125,0.875,1,42,8343.2,213.928205,320.039126,3,4
2017/4/15 14:36,A577243010392454334,2016,1,13,0,1,1,458.0,1,1.0,0.0,0,29,32.6,10.8666666,11.0273901,5,3
2017/1/5 10:32,A128243070734138899,2016,11,7,0,1,0,59.0,2,0.33333333,0.66666666,0,50,6255.9,142.179545,213.623931,2,2
2016/9/8 19:36,A921487581739778138,2016,9,26,1,1,1,-18.0,1,1.0,0.0,1,61,9497.0,3165.66666,57.7350269,4,5
2017/3/26 19:05,A247805153899961026,2017,5,24,1,1,0,-59.0,2,1.0,0.0,1,31,1221.1,122.11,85.6000188,3,5
2017/4/22 14:39,A349021064389546307,2016,4,11,0,1,0,376.0,1,1.0,0.0,0,29,11226.1,193.553448,583.831899,4,1
2017/4/10 17:02,A835088701897799546,2016,6,8,0,1,1,306.0,2,1.0,0.0,0,47,4092.46,124.013939,177.317545,5,2
2017/1/5 16:46,A680207112905946007,2016,1,11,1,1,1,360.0,3,0.33333333,0.66666666,0,64,427.0,213.5,262.336615,3,2
2016/5/8 20:16,A972690394540925272,2016,9,28,0,1,1,-143.0,1,1.0,0.0,1,28,2456.0,1228.0,1513.20851,2,3
2017/4/23 23:12,A200934754760158685,2017,5,22,0,1,0,-29.0,2,0.5,0.5,0,30,11620.7,464.828,712.199336,3,2
2017/1/17 23:40,A668527239339337478,2016,7,11,1,1,1,190.0,2,0.66666666,0.33333333,0,27,538.0,269.0,42.4264068,4,3
2017/3/31 10:20,A343122669990664119,2016,5,25,1,1,0,310.0,4,0.14285714,0.85714285,1,59,1276.0,319.0,528.0,5,2
2017/3/25 12:59,A749899912287594008,2017,9,17,0,1,0,-176.0,1,1.0,0.0,1,36,6018.9,668.766666,1882.38919,3,3
2017/4/10 23:56,A822220997100344733,2017,8,8,0,1,0,-120.0,3,0.66666666,0.33333333,1,43,5056.0,1685.33333,1407.57995,2,1
2017/3/30 7:46,A683282495546375388,2017,7,6,0,1,1,-98.0,4,0.5,0.5,0,43,42637.84,384.124684,561.554828,4,5
2016/8/27 20:54,A256290018915992533,2016,8,27,0,1,0,0.0,2,0.5,0.5,1,46,17875.4,1375.03076,1531.58537,5,3
2017/3/13 0:36,A873474464681528959,2016,8,17,0,1,0,208.0,2,0.5,0.5,0,54,6108.9,2036.3,1769.91854,2,4
2017/4/8 20:50,A644906773178548535,2014,6,3,1,1,1,1040.0,4,0.4,0.6,1,58,130715.34,208.477416,380.970489,3,1
2016/11/15 12:47,A332767278080721219,2016,4,10,1,1,1,219.0,2,0.5,0.5,0,55,44604.88,437.302745,926.537813,4,4
2017/3/5 15:57,A503702942791426576,2016,8,27,0,1,0,190.0,1,1.0,0.0,1,63,123.95,61.975,17.005918,3,5
2016/6/21 18:43,A796556324376764316,2014,5,3,1,1,1,780.0,2,0.5,0.5,0,44,198.0,99.0,0.0,5,2
2017/4/17 14:20,A340320462831512830,2016,7,12,0,1,0,279.0,1,1.0,0.0,1,63,12679.02,792.43875,1672.34543,1,5
2016/6/21 9:11,A970634698690644688,2016,5,5,0,1,0,47.0,4,0.66666666,0.33333333,0,44,102417.9,2327.67954,2227.21421,2,2
2017/2/22 7:36,A822806408034542174,2016,12,31,1,1,0,53.0,1,0.0,1.0,1,49,1100.8,61.1555555,89.3637393,1,2
2016/10/13 15:41,A881081141422586990,2015,5,30,1,1,1,502.0,5,0.28571428,0.71428571,0,62,50203.3,421.87647,604.074055,1,1
2017/3/4 17:50,A349745171321185306,2017,6,1,1,1,0,-89.0,6,0.28571428,0.71428571,1,38,37327.0,1493.08,1487.71401,5,3
2016/4/3 11:00,A340071695083589751,2017,8,19,1,1,1,-503.0,3,0.66666666,0.33333333,1,62,36031.86,3275.62363,2357.37765,3,2
2016/5/25 17:24,A340326940602337680,2015,9,8,0,1,0,260.0,3,0.5,0.5,1,55,17895.8,941.88421,1676.60167,4,1
2016/5/1 15:23,A456770813500755311,2016,5,18,1,1,0,-17.0,2,0.33333333,0.66666666,1,37,336.0,168.0,14.1421356,1,1
2017/4/1 15:20,A247195242256310598,2016,11,25,1,1,1,127.0,1,1.0,0.0,0,41,10119.1,481.861904,411.596119,1,1
2016/12/15 18:11,A282879723276370827,2016,1,8,1,1,1,342.0,4,0.8,0.2,0,36,20264.8,562.911111,934.764917,2,2
2017/4/21 23:46,A402002552053304338,2015,10,17,0,1,0,552.0,3,0.25,0.75,0,41,25309.95,872.756896,1538.06209,3,5
2017/4/17 22:22,A106244653952482013,2017,7,7,1,1,1,-81.0,1,1.0,0.0,1,36,2780.8,163.57647,181.97726,1,2
2017/3/26 22:04,A990852556522062601,2017,3,19,0,1,1,7.0,3,0.75,0.25,1,31,28711.37,755.562368,1148.59829,4,3
2016/11/26 0:49,A904608579924703951,2016,4,17,1,1,0,223.0,1,1.0,0.0,1,58,4893.8,326.253333,801.405349,1,2
2016/4/9 9:13,A905555771533926939,2015,11,12,1,1,0,149.0,4,0.25,0.75,1,55,55873.8,744.984,1563.81874,4,1
2017/3/19 11:51,A512505245031377442,2014,4,26,0,1,1,1058.0,6,0.375,0.625,1,28,91317.45,411.339864,980.762886,5,4
2017/4/11 16:37,A278264763890304303,2017,7,13,0,1,1,-93.0,8,0.16666666,0.83333333,0,54,98327.49,470.466459,1279.79969,5,2
2017/4/14 13:07,A427224757004581597,2016,7,15,0,1,1,273.0,1,1.0,0.0,1,48,3268.0,181.555555,703.630937,4,1
2016/4/18 18:23,A926248970230934378,2015,2,8,0,1,0,435.0,2,0.5,0.5,1,56,3150.6,196.9125,413.049515,5,1
2017/3/14 17:00,A910479663210912227,2016,9,3,0,1,0,192.0,3,0.75,0.25,1,34,130.0,65.0,0.0,4,3
2016/12/24 15:52,A912085103473747415,2016,2,23,0,1,0,305.0,5,0.66666666,0.33333333,0,40,41818.62,307.489852,704.215252,5,4
2017/3/5 12:50,A548144225994582709,2016,11,13,0,1,0,112.0,4,0.75,0.25,1,56,34772.8,1159.09333,1877.81229,3,1
2017/3/15 15:11,A900542335054725771,2016,7,30,0,1,1,228.0,1,1.0,0.0,0,30,2769.7,1384.85,1292.80332,3,1
2017/3/5 21:48,A479696829108837685,2016,10,18,1,1,1,138.0,1,1.0,0.0,0,30,7347.0,1224.5,2062.50835,3,2
2017/4/8 22:16,A947585641120781246,2017,8,11,1,1,1,-125.0,2,0.66666666,0.33333333,0,59,18615.92,258.554444,882.879964,4,1
2016/11/24 14:43,A898980971251494542,2016,11,24,1,1,0,0.0,1,1.0,0.0,0,37,25387.96,244.115,791.440655,3,2
2017/3/12 14:45,A696880008126464152,2015,10,5,1,1,0,524.0,2,1.0,0.0,1,38,63745.49,1062.42483,2371.34376,5,3
2016/11/13 18:01,A634912746844778101,2016,7,31,0,1,0,105.0,3,1.0,0.0,0,39,2201.08,115.846315,112.840511,4,5
2017/3/20 18:58,A403249840914575242,2016,10,8,0,1,1,163.0,1,1.0,0.0,1,48,17323.95,339.685294,1076.75712,4,2
2017/3/4 19:03,A692828880036968433,2015,9,13,0,1,1,538.0,2,1.0,0.0,0,58,23783.6,440.437037,1262.05726,5,3
2016/8/17 15:18,A725139621375133808,2017,4,14,0,1,1,-240.0,3,0.6,0.4,1,41,20638.8,219.561702,611.078863,3,5
2017/3/24 10:34,A301780686083569083,2016,12,23,0,1,1,91.0,2,0.66666666,0.33333333,0,29,5515.1,229.795833,493.566207,2,4
2017/1/9 9:35,A913351224235133407,2017,1,17,1,1,0,-8.0,1,1.0,0.0,0,55,6616.0,3308.0,4355.77777,3,1
2017/4/16 19:52,A957150523711957798,2014,10,16,1,1,1,913.0,2,0.5,0.5,1,28,11807.0,2361.4,3219.35091,3,2
2017/3/23 19:19,A709929681188069388,2016,4,1,0,1,0,356.0,2,1.0,0.0,0,62,10977.76,844.443076,1388.29731,1,1
2016/5/3 15:51,A948825275263520964,2015,3,6,0,1,0,424.0,1,0.6,0.4,0,64,30183.7,628.827083,1030.30916,4,2
