用户ID,认证间隔时间,银行卡数量,储蓄卡比例,信用卡比例,性别,年龄,订单总额,均值,标准差,预留不同电话数量,贷款次数,数据来源标识,审核标识
A438534747745885094,325.0,2,1.0,0.0,0.0,32,704.0,176.0,74.4938476,1.0,2,2,
A614014186002440945,104.0,1,1.0,0.0,0.0,61,4807.8,300.4875,638.521332,4.0,1,2,
A748889868260589951,-352.0,1,1.0,0.0,1.0,57,89.1,29.7,3.30454232,3.0,3,2,
A485058286711043865,48.0,2,0.5,0.5,1.0,45,3921.2,230.658823,293.191931,1.0,4,2,
A680538241197028488,-17.0,4,0.6,0.4,0.0,65,238.0,119.0,28.2842712,3.0,4,2,
A857332509762068154,-150.0,4,0.75,0.25,0.0,29,31533.39,331.930421,940.547871,4.0,2,2,
A227520088038787618,-94.0,1,1.0,0.0,0.0,46,2338.8,259.866666,458.28619,3.0,5,2,
A807478356241403755,210.0,2,0.5,0.5,0.0,35,6920.02,532.30923,832.111968,5.0,3,2,
A973099749608309530,74.0,1,1.0,0.0,1.0,56,21123.7,2640.4625,2315.48621,1.0,5,2,
A219512533401175283,-87.0,1,1.0,0.0,0.0,62,49.98,16.66,5.78504969,5.0,5,2,
A153027603953952302,313.0,2,0.5,0.5,0.0,37,4386.0,1462.0,1075.27066,1.0,2,2,
A151863814102398491,-434.0,3,1.0,0.0,0.0,51,429.14,85.828,31.2423417,2.0,1,2,
A687482109838732989,471.0,5,0.42857142,0.57142857,1.0,49,22027.31,130.339112,136.433275,1.0,5,2,
A705549228822345317,10.0,1,0.5,0.5,1.0,48,55.9,27.95,11.3844191,4.0,3,2,
A964998659270257257,45.0,1,1.0,0.0,1.0,52,1542.0,154.2,94.6136001,1.0,5,2,
A622490067576630028,67.0,5,0.28571428,0.71428571,0.0,32,6748.7,613.518181,885.050302,4.0,2,2,
A880647768337223442,240.0,3,0.66666666,0.33333333,0.0,52,23653.8,284.985542,890.93274,3.0,3,2,
A179527998708900148,61.0,4,0.75,0.25,0.0,50,25129.11,523.523125,1025.03297,4.0,5,2,
A621471941800340337,206.0,1,0.5,0.5,0.0,46,19.96,9.98,0.0,3.0,2,2,
A962364348717880580,102.0,1,1.0,0.0,0.0,65,3523.7,85.9439024,48.4061207,4.0,3,2,
A777742410689115244,-352.0,1,1.0,0.0,0.0,29,89.1,29.7,3.30454232,1.0,1,2,
A373111302631261074,-93.0,8,0.16666666,0.83333333,1.0,51,98327.49,470.466459,1279.79969,2.0,4,2,
A304687536620373962,-154.0,1,1.0,0.0,1.0,50,10495.0,2099.0,854.400374,3.0,1,2,
A317843497672664497,261.0,2,1.0,0.0,1.0,59,257.5,128.75,100.055609,4.0,4,2,
A296608697133213120,-240.0,3,0.6,0.4,0.0,45,20638.8,219.561702,611.078863,1.0,2,2,
A887095407642065919,-121.0,2,1.0,0.0,0.0,41,356223.74,1634.05385,1888.67858,2.0,1,2,
A735526501832633397,-392.0,1,1.0,0.0,1.0,37,2552.0,159.5,74.1107279,4.0,5,2,
A285179611126873055,-9.0,4,0.2,0.8,0.0,44,1863.0,372.6,741.722859,3.0,3,2,
A164835650852282034,67.0,4,0.25,0.75,0.0,46,4971.0,828.5,1463.34394,5.0,4,2,
A101205192955184941,-14.0,1,1.0,0.0,0.0,48,3519.4,167.590476,339.129383,3.0,2,2,
A757372568890421540,481.0,4,0.25,0.75,0.0,60,26867.1,413.34,872.832201,2.0,1,2,
A813615443403406466,66.0,1,1.0,0.0,0.0,45,1860.2,116.2625,59.626335,2.0,3,2,
A839311119601745510,584.0,4,0.25,0.75,1.0,37,20943.52,380.791272,585.40263,1.0,3,2,
A118322564861813279,-51.0,1,1.0,0.0,0.0,43,1476.4,98.4266666,59.8340856,5.0,2,2,
A917252942207099644,174.0,1,1.0,0.0,0.0,32,2236.5,186.375,201.583644,1.0,5,2,
A488007367232454429,515.0,2,0.66666666,0.33333333,0.0,50,3380.5,482.928571,1241.7925,1.0,2,2,
A661088286239284222,-88.0,3,0.66666666,0.33333333,1.0,28,35540.48,136.170421,381.228064,3.0,3,2,
A908811658325618127,617.0,3,0.33333333,0.66666666,1.0,50,15227.28,155.380408,255.670517,3.0,4,2,
A311509365716905809,-227.0,1,1.0,0.0,0.0,27,2791.8,139.59,63.8277525,2.0,3,2,
A540657654124743378,-332.0,2,1.0,0.0,1.0,28,3431.0,571.833333,829.3654,1.0,2,2,
A101705330498791808,-85.0,4,0.5,0.5,1.0,27,267.0,133.5,91.2167747,3.0,2,2,
A795880686415592291,-285.0,3,0.33333333,0.66666666,1.0,31,2993.6,68.0363636,47.2614651,5.0,2,2,
A458780364047623746,106.0,2,0.5,0.5,1.0,49,4556.53,68.0079104,66.2681369,3.0,5,2,
A774128774800134268,90.0,4,0.2,0.8,1.0,63,3711.0,142.730769,230.94383,2.0,4,2,
A761757437233876932,231.0,2,1.0,0.0,0.0,49,329.6,82.4,20.0917893,1.0,5,2,
A846914163335865188,184.0,2,1.0,0.0,1.0,34,12431.9,1130.17272,2291.02269,1.0,5,2,
A359506175805653538,590.0,3,0.33333333,0.66666666,1.0,35,42678.06,889.12625,1648.83414,4.0,2,2,
A285353627961022049,303.0,2,1.0,0.0,0.0,61,19098.0,2122.0,4666.24503,5.0,2,2,
A105328070511283722,117.0,1,1.0,0.0,1.0,40,7197.9,124.101724,119.617709,4.0,4,2,
A155798300394315725,593.0,2,0.5,0.5,0.0,27,3669.8,524.257142,1223.78485,3.0,4,2,
A494553023473342118,-390.0,3,0.66666666,0.33333333,1.0,29,6169.08,771.135,1987.21387,3.0,4,2,
A491332320220664894,-104.0,1,1.0,0.0,1.0,63,228.0,114.0,21.2132034,3.0,1,2,
A743507555343717840,291.0,1,1.0,0.0,0.0,36,5098.0,2549.0,3181.98051,1.0,4,2,
A127854013807802750,506.0,2,0.66666666,0.33333333,1.0,59,21378.92,314.395882,714.642844,3.0,5,2,
A602236570801470645,-50.0,6,0.33333333,0.66666666,0.0,25,13571.8,542.872,1222.65549,1.0,4,2,
A862274180970797767,290.0,2,0.5,0.5,1.0,62,1460.4,97.36,158.440398,2.0,2,2,
A554128923697878358,218.0,2,1.0,0.0,1.0,25,1809.1,78.6565217,88.6758029,3.0,3,2,
A524236525771410420,286.0,1,1.0,0.0,0.0,64,3928.0,218.222222,300.679877,4.0,2,2,
A987740296658754943,-103.0,6,0.375,0.625,0.0,48,911.0,303.666666,145.524339,4.0,1,2,
A830222059208401747,16.0,1,1.0,0.0,0.0,63,366.0,183.0,21.2132034,4.0,1,2,
A424424028475770804,413.0,6,0.28571428,0.71428571,0.0,51,13612.41,324.105,728.640841,1.0,2,2,
A101000758734648903,-153.0,4,0.6,0.4,0.0,28,80920.02,668.760495,1417.98247,1.0,2,2,
A364455471801833438,450.0,1,1.0,0.0,0.0,33,15222.15,195.155769,329.79564,1.0,5,2,
A834644070535359789,5.0,2,0.5,0.5,0.0,29,1082.0,216.4,212.391854,4.0,1,2,
A310381595363765287,91.0,2,1.0,0.0,0.0,64,20.96,10.48,13.4067445,3.0,1,2,
A386578660029219045,-230.0,2,1.0,0.0,1.0,35,8486.0,2121.5,1355.0,5.0,1,2,
A557892395535829548,253.0,2,0.5,0.5,1.0,60,370.0,185.0,5.65685424,2.0,2,2,
A231034053406652795,83.0,2,1.0,0.0,0.0,45,12425.77,335.831621,442.923432,4.0,4,2,
A683981437212707610,448.0,4,0.5,0.5,0.0,60,48246.48,357.381333,1188.97139,1.0,4,2,
A221932822656116186,501.0,5,0.66666666,0.33333333,1.0,25,187754.25,1915.85969,2194.51375,1.0,3,2,
A671715178409014857,-59.0,1,1.0,0.0,1.0,58,1341.0,58.3043478,98.7795685,1.0,3,2,
A151951078755177548,109.0,3,0.66666666,0.33333333,0.0,48,954.7,119.3375,83.5998451,5.0,3,2,
A532464480389036092,-113.0,2,1.0,0.0,0.0,46,19328.2,878.554545,1277.08008,2.0,3,2,
A201632706774103124,163.0,5,0.33333333,0.66666666,0.0,39,1362.1,136.21,234.617705,4.0,2,2,
A578222651724938553,897.0,10,0.38461538,0.61538461,1.0,52,116835.94,342.62739,688.119374,5.0,4,2,
A583159780034195553,114.0,1,1.0,0.0,1.0,35,4440.0,1110.0,1992.76976,2.0,4,2,
A452018451081016375,128.0,4,0.33333333,0.66666666,1.0,42,3294.84,823.71,1583.7139,1.0,5,2,
A524847734695778770,-104.0,2,0.66666666,0.33333333,1.0,28,13745.18,319.655348,758.549792,4.0,1,2,
A569924178422507983,561.0,3,0.33333333,0.66666666,1.0,43,20056.0,1542.76923,2160.27082,3.0,1,2,
A290038451867385345,964.0,3,0.0,1.0,0.0,38,6359.21,235.526296,440.738197,2.0,3,2,
A462313913774022555,-94.0,2,0.5,0.5,0.0,28,18371.68,274.204179,971.475077,3.0,4,2,
A222768393504051282,25.0,3,0.66666666,0.33333333,1.0,43,3207.1,128.284,125.613002,3.0,2,2,
A288894528613158069,118.0,2,0.0,1.0,1.0,46,156.74,78.37,27.7610122,1.0,5,2,
A610431273994300717,-400.0,3,1.0,0.0,1.0,62,5169.5,369.25,934.096626,2.0,1,2,
A691847542119220588,390.0,1,1.0,0.0,0.0,63,7853.3,314.132,822.390096,5.0,1,2,
A381054185628354213,-385.0,3,0.75,0.25,0.0,32,14572.48,242.874666,650.121259,5.0,3,2,
A293129535067749445,465.0,3,1.0,0.0,0.0,26,23314.8,3330.68571,4066.65099,3.0,4,2,
A678158244076511944,-181.0,6,0.57142857,0.42857142,1.0,50,1184.86,197.476666,268.616755,5.0,5,2,
A843838343867189677,213.0,1,1.0,0.0,1.0,37,7139.2,713.92,1042.9225,3.0,5,2,
A585901120143512038,320.0,1,1.0,0.0,1.0,52,6430.89,643.089,1234.40833,5.0,4,2,
A537357894437967160,69.0,1,1.0,0.0,0.0,28,7960.4,884.488888,1879.22856,2.0,3,2,
A662424720880784556,-98.0,5,0.55555555,0.44444444,0.0,61,32576.7,757.597674,1205.54598,2.0,1,2,
A787103819136988573,719.0,4,0.16666666,0.83333333,0.0,61,31369.39,173.311547,726.335681,4.0,1,2,
A187317632748570429,156.0,2,0.5,0.5,0.0,34,5396.95,256.997619,529.888472,4.0,1,2,
A397598309056141667,2.0,1,1.0,0.0,1.0,50,654.0,218.0,86.6025403,5.0,4,2,
A434728624892527350,344.0,2,0.66666666,0.33333333,0.0,39,6786.6,157.827907,203.955282,4.0,5,2,
A480930831027059657,309.0,2,0.5,0.5,1.0,62,922.58,92.258,37.6287047,5.0,1,2,
A730998284072866651,242.0,1,1.0,0.0,1.0,41,7361.0,817.888888,613.856751,1.0,3,2,
A600754118801981239,590.0,6,0.16666666,0.83333333,0.0,47,35203.05,429.305487,914.625277,5.0,1,2,
A982509099092761568,487.0,2,0.5,0.5,1.0,56,20257.41,337.6235,984.563692,4.0,2,2,
A241554762557627000,-104.0,2,0.75,0.25,0.0,31,122.6,61.3,30.6884343,5.0,1,2,
A322926039560536273,185.0,3,1.0,0.0,0.0,47,12237.88,437.067142,964.001518,3.0,4,2,
A798451040339765949,296.0,2,1.0,0.0,1.0,59,69181.24,490.647092,1378.45424,3.0,3,2,
A359969100411595180,-161.0,4,0.6,0.4,1.0,36,26593.72,289.062173,553.204835,5.0,2,2,
A457181403511804309,-126.0,2,0.5,0.5,1.0,45,10984.0,2196.8,1521.15883,1.0,5,2,
A445943055817085409,-148.0,4,0.66666666,0.33333333,1.0,32,18647.99,186.4799,674.861096,3.0,1,2,
A447036842116087849,286.0,5,0.4,0.6,0.0,59,24161.8,2196.52727,2756.89334,4.0,2,2,
A187400287707160408,226.0,1,1.0,0.0,1.0,41,14901.0,402.729729,968.144053,4.0,5,2,
A854419729183337848,-136.0,1,1.0,0.0,0.0,38,771.8,55.1285714,40.6976738,4.0,3,2,
A726021163847075151,228.0,3,0.8,0.2,0.0,46,1949.04,88.5927272,198.131555,1.0,4,2,
A629955952729700094,131.0,2,1.0,0.0,1.0,52,308.9,154.45,183.211367,3.0,4,2,
A992124377040502899,665.0,3,0.25,0.75,1.0,29,4321.0,1440.33333,2387.48493,4.0,2,2,
A893001465245648247,95.0,2,0.5,0.5,1.0,50,6179.7,686.633333,1134.45732,1.0,5,2,
A664560777000496329,48.0,2,1.0,0.0,0.0,50,46568.0,574.91358,930.782306,5.0,1,2,
A634866777718106537,-195.0,3,0.33333333,0.66666666,1.0,56,10863.07,241.401555,465.937256,2.0,5,2,
A129816428175807901,389.0,3,0.33333333,0.66666666,0.0,35,15741.73,715.533181,1338.81441,1.0,5,2,
A450888273120935199,-170.0,1,1.0,0.0,0.0,40,2396.15,119.8075,191.858248,4.0,5,2,
A987326057599380245,260.0,2,0.33333333,0.66666666,1.0,59,57380.2,856.420895,1867.99576,5.0,5,2,
A513744177770529623,277.0,3,0.0,1.0,0.0,57,7616.0,1088.0,1648.2344,5.0,1,2,
A918607261077356740,350.0,2,0.5,0.5,1.0,42,19387.1,969.355,1489.62383,4.0,3,2,
A861663963420895252,277.0,5,0.25,0.75,0.0,51,1038.0,259.5,280.691408,1.0,5,2,
A813309957727413151,-133.0,2,1.0,0.0,1.0,44,3656.57,332.415454,821.548054,5.0,4,2,
A299489496430486354,176.0,1,1.0,0.0,0.0,34,317.0,158.5,106.773124,3.0,3,2,
A599853729762185080,77.0,1,1.0,0.0,0.0,49,318.0,159.0,0.0,3.0,1,2,
A385586762520739626,79.0,1,1.0,0.0,1.0,51,6927.0,314.863636,311.463411,1.0,4,2,
A235394526773317040,-425.0,4,0.57142857,0.42857142,1.0,37,69186.4,1608.98604,2178.83257,5.0,4,2,
A946957471567123182,74.0,2,0.5,0.5,1.0,52,1576.0,197.0,288.946856,4.0,1,2,
A422833082714752343,-64.0,1,1.0,0.0,0.0,53,2221.0,740.333333,621.228889,2.0,1,2,
A826788558433909617,15.0,3,0.66666666,0.33333333,0.0,27,268.6,38.3714285,25.2143288,4.0,2,2,
A853914982020488665,353.0,2,0.5,0.5,0.0,33,42594.25,338.049603,935.304159,4.0,2,2,
A280638533816908248,619.0,3,0.33333333,0.66666666,0.0,65,21416.35,446.173958,1148.51286,5.0,2,2,
A314567113509644073,-80.0,1,0.5,0.5,1.0,47,4504.73,166.841851,155.595428,3.0,4,2,
A435141537147481223,577.0,2,0.66666666,0.33333333,0.0,29,12741.37,227.524464,768.004711,2.0,3,2,
A147568683068816696,-114.0,2,1.0,0.0,0.0,30,924.4,66.0285714,70.9640692,4.0,5,2,
A862120424484756734,913.0,2,0.5,0.5,1.0,58,11807.0,2361.4,3219.35091,4.0,2,2,
A886067513126036402,300.0,1,1.0,0.0,0.0,55,20003.5,1333.56666,2109.5732,5.0,1,2,
A690473756217032593,67.0,1,1.0,0.0,0.0,65,2.0,1.0,0.0,3.0,1,2,
A465340776874991510,313.0,2,0.5,0.5,1.0,40,4386.0,1462.0,1075.27066,2.0,3,2,
A309857711143101627,274.0,3,0.75,0.25,1.0,30,434.2,54.275,37.3274219,4.0,5,2,
A390865230114026923,-154.0,2,0.5,0.5,0.0,33,191.5,63.8333333,24.0225588,3.0,4,2,
A702324139045141464,461.0,4,0.42857142,0.57142857,1.0,63,21013.5,512.52439,640.041859,3.0,5,2,
A822689235920945691,264.0,5,0.6,0.4,0.0,35,5115.0,1023.0,1048.15552,1.0,3,2,
A581982429469483053,65.0,1,0.5,0.5,1.0,38,3679.32,65.7021428,53.873658,1.0,5,2,
A722762325625925254,214.0,1,1.0,0.0,0.0,30,1310.9,187.271428,173.353153,1.0,5,2,
A817325633287665524,-93.0,3,0.75,0.25,0.0,44,31063.9,913.644117,1259.73044,3.0,2,2,
A311487914427449612,171.0,1,1.0,0.0,0.0,38,99.0,19.8,0.0,4.0,5,2,
A358375621277873632,122.0,1,1.0,0.0,1.0,52,1097.44,137.18,35.8789966,4.0,3,2,
A219874489811890289,-302.0,2,1.0,0.0,1.0,45,44441.74,634.882,1223.24871,5.0,1,2,
A486221842327635212,245.0,3,1.0,0.0,1.0,42,8490.36,169.8072,224.738154,5.0,5,2,
A207962357772088041,163.0,3,1.0,0.0,1.0,42,5348.8,486.254545,668.962624,4.0,4,2,
A258128090896710007,-140.0,4,0.6,0.4,1.0,44,8487.13,192.889318,319.371401,4.0,3,2,
A717503839919814795,-157.0,3,0.6,0.4,1.0,64,120603.6,886.791176,8037.46708,1.0,5,2,
A183617969496459883,-109.0,3,0.66666666,0.33333333,1.0,51,460.12,76.6866666,76.0475182,5.0,5,2,
A581592505003056951,180.0,3,0.33333333,0.66666666,0.0,28,5737.9,2868.95,3986.73874,4.0,3,2,
A305877098142075474,-29.0,1,1.0,0.0,1.0,39,848.0,424.0,346.482322,3.0,3,2,
A974499392009147289,-117.0,1,1.0,0.0,1.0,32,2.0,1.0,0.0,2.0,5,2,
A856412733626457944,331.0,1,1.0,0.0,1.0,26,2501.8,119.133333,115.449011,5.0,5,2,
A335959270395764640,402.0,2,0.5,0.5,1.0,43,19232.0,836.173913,1763.70828,3.0,2,2,
A983075477907429981,189.0,2,1.0,0.0,0.0,54,1108.85,110.885,111.735501,4.0,2,2,
A274604860959543680,-11.0,1,1.0,0.0,0.0,46,16121.0,2303.0,3266.27693,4.0,3,2,
A947041590297519616,640.0,3,0.75,0.25,1.0,48,11079.36,284.086153,548.098544,1.0,3,2,
A744484257016306183,105.0,1,1.0,0.0,1.0,32,3062.0,765.5,1147.84392,3.0,2,2,
A789928993582489871,300.0,2,1.0,0.0,0.0,38,60515.86,334.341768,993.511488,5.0,2,2,
A516946789154170718,272.0,4,0.6,0.4,0.0,65,53863.1,262.746829,723.277624,4.0,5,2,
A306809941565998970,-464.0,4,0.83333333,0.16666666,0.0,56,3646.0,130.214285,58.225842,2.0,3,2,
A587991099451561678,-80.0,3,0.33333333,0.66666666,0.0,33,23573.3,1024.92608,1621.80527,3.0,5,2,
A478534759971334388,36.0,1,0.5,0.5,1.0,60,99.8,33.2666666,5.74485276,4.0,5,2,
A467646006634972811,-108.0,3,0.66666666,0.33333333,0.0,63,50964.64,599.584,1272.33774,2.0,2,2,
A401879842146758374,216.0,2,0.5,0.5,1.0,50,10912.0,1818.66666,1741.84392,2.0,1,2,
A224245014915436174,233.0,2,0.5,0.5,0.0,61,11318.9,3772.96666,3230.71942,4.0,2,2,
A392610547580417152,-177.0,3,0.33333333,0.66666666,0.0,48,6654.0,1663.5,1550.98259,1.0,1,2,
A244536981540151502,234.0,1,1.0,0.0,0.0,25,993.7,82.8083333,32.0783829,5.0,5,2,
A528638169997757543,35.0,1,1.0,0.0,1.0,59,629.0,104.833333,47.8765774,5.0,2,2,
A694256763019726786,519.0,1,0.33333333,0.66666666,0.0,56,173.0,86.5,16.2634559,4.0,2,2,
A228976490299609315,73.0,2,0.66666666,0.33333333,0.0,51,8456.87,92.9326373,50.7840681,3.0,4,2,
A372258174304468842,729.0,3,0.25,0.75,1.0,54,2166.84,65.6618181,37.3554701,1.0,2,2,
A686464424885482357,55.0,1,1.0,0.0,0.0,32,5987.0,2993.5,432.042243,4.0,1,2,
A954196760732116659,-123.0,6,0.83333333,0.16666666,0.0,44,16905.0,241.5,405.544562,2.0,4,2,
A331982723970921124,-112.0,2,1.0,0.0,1.0,37,3565.0,713.0,1278.03384,4.0,1,2,
A986939563679984882,-42.0,1,1.0,0.0,0.0,40,879.67,38.2465217,57.7013813,4.0,2,2,
A236087620557889072,-4.0,3,1.0,0.0,0.0,40,306.93,30.693,18.1211429,2.0,2,2,
A586290765575351293,166.0,4,0.5,0.5,1.0,40,57691.14,1311.16227,2296.41198,4.0,2,2,
A715066737603166669,12.0,1,1.0,0.0,0.0,25,2012.0,105.894736,78.0262738,4.0,3,2,
A737495786098432697,-203.0,2,0.5,0.5,1.0,51,3649.1,729.82,1383.42167,1.0,5,2,
A987319953823406302,448.0,4,0.5,0.5,0.0,37,48246.48,357.381333,1188.97139,1.0,3,2,
A189933755461770381,10.0,2,1.0,0.0,1.0,59,339.0,67.8,44.8519787,1.0,1,2,
A359734023084129455,296.0,2,0.5,0.5,0.0,54,18603.17,156.329159,280.368689,4.0,5,2,
A670035293032541115,79.0,1,0.5,0.5,1.0,35,1501.8,107.271428,71.0476592,5.0,4,2,
A966153416925048564,779.0,3,0.5,0.5,1.0,38,33839.5,914.581081,1964.00408,1.0,4,2,
A549816472185572291,-126.0,5,0.42857142,0.57142857,1.0,42,2517.9,839.3,1436.51079,2.0,4,2,
A452045631016543085,428.0,5,0.33333333,0.66666666,1.0,35,3796.5,292.038461,307.177819,5.0,3,2,
A374722540748527738,18.0,1,1.0,0.0,0.0,52,2878.7,575.74,1075.64156,4.0,1,2,
A103686877517874045,244.0,2,0.5,0.5,1.0,61,63469.9,1627.43333,5019.88938,4.0,1,2,
A962564949147835312,388.0,5,0.5,0.5,1.0,50,39016.07,217.966871,795.070152,2.0,3,2,
A568430359075380287,118.0,2,1.0,0.0,0.0,51,3168.25,102.201612,103.406971,4.0,5,2,
A497924587246489779,-121.0,2,1.0,0.0,1.0,40,356223.74,1634.05385,1888.67858,3.0,4,2,
A397464612893977607,395.0,4,0.125,0.875,1.0,36,2389.0,1194.5,1549.27095,2.0,4,2,
A917298825247533923,44.0,1,1.0,0.0,1.0,30,219.9,73.3,34.7952583,2.0,4,2,
A802731111962758733,-49.0,1,1.0,0.0,1.0,38,23984.4,235.141176,417.705763,2.0,3,2,
A697061443669421052,-131.0,4,0.75,0.25,0.0,59,10812.4,277.241025,374.291725,4.0,4,2,
A559179222085663084,277.0,3,0.0,1.0,1.0,34,7616.0,1088.0,1648.2344,5.0,5,2,
A288917814099272445,-166.0,4,0.33333333,0.66666666,1.0,43,43253.59,460.144574,1036.58847,5.0,5,2,
A745064052450092270,244.0,1,1.0,0.0,0.0,33,20564.1,979.242857,1391.41935,4.0,1,2,
A648046728847482330,319.0,4,0.25,0.75,1.0,44,33301.73,564.436101,1288.71655,3.0,3,2,
A389808198004381453,141.0,1,1.0,0.0,1.0,57,40.0,13.3333333,5.77350269,4.0,1,2,
A876365719583068711,343.0,3,0.75,0.25,0.0,48,67.8,33.9,8.48528137,5.0,1,2,
A703460724635302105,391.0,1,1.0,0.0,0.0,25,48769.2,299.197546,888.558153,3.0,1,2,
A574214157268186969,288.0,1,1.0,0.0,1.0,37,1805.8,451.45,831.728006,2.0,1,2,
A829290384373327803,-274.0,3,0.66666666,0.33333333,1.0,43,16991.08,471.974444,1169.23891,4.0,2,2,
A991938627917955757,161.0,6,0.28571428,0.71428571,1.0,58,2953.1,75.7205128,74.696985,2.0,4,2,
A870954481111990298,-9.0,1,1.0,0.0,1.0,42,63.9,21.3,2.25166605,3.0,1,2,
A389357848396975080,329.0,8,0.0,1.0,1.0,36,22617.08,293.728311,868.287679,5.0,2,2,
A427979014632274063,218.0,2,1.0,0.0,0.0,30,1809.1,78.6565217,88.6758029,1.0,2,2,
A433807464323297360,679.0,5,0.6,0.4,1.0,25,741.32,57.0246153,39.049788,1.0,4,2,
A947394600043140091,701.0,3,0.66666666,0.33333333,1.0,30,3592.0,1197.33333,1573.37482,5.0,3,2,
A761268692766462062,506.0,2,0.66666666,0.33333333,1.0,28,21378.92,314.395882,714.642844,2.0,1,2,
A365538016534275398,485.0,1,1.0,0.0,1.0,43,11497.28,442.203076,1069.85887,2.0,5,2,
A333819647624125642,239.0,1,1.0,0.0,1.0,29,104.7,52.35,0.77781745,1.0,5,2,
A619176480101824446,10.0,2,1.0,0.0,0.0,37,198.0,99.0,0.0,3.0,2,2,
A862180229835052077,-332.0,3,0.66666666,0.33333333,0.0,59,92927.99,345.457211,827.103289,4.0,4,2,
A410344071629403058,71.0,1,1.0,0.0,1.0,47,16213.6,1013.35,894.453285,2.0,3,2,
A515620918959622582,-152.0,6,0.0,1.0,0.0,41,5332.2,161.581818,154.763118,2.0,3,2,
A555318324539911761,-400.0,3,1.0,0.0,0.0,63,5169.5,369.25,934.096626,5.0,4,2,
A750840948495066413,-15.0,1,1.0,0.0,1.0,53,45.6,22.8,0.0,1.0,5,2,
A787842079855660234,198.0,1,1.0,0.0,0.0,50,108.0,54.0,49.4974746,1.0,5,2,
A951833834508434621,-8.0,1,1.0,0.0,0.0,35,430.0,143.333333,94.1187193,1.0,1,2,
A967432384618052816,-254.0,1,1.0,0.0,0.0,53,6498.9,3249.45,4572.93026,1.0,4,2,
A690183363175850572,304.0,2,0.5,0.5,0.0,48,51875.3,195.755849,335.390278,4.0,4,2,
A791050225682063738,70.0,1,1.0,0.0,1.0,44,280.0,93.3333333,13.4288247,4.0,3,2,
A136980050904044035,140.0,2,0.33333333,0.66666666,1.0,43,920.0,115.0,54.7383386,5.0,4,2,
A448698898866005751,-80.0,2,0.5,0.5,0.0,40,11742.7,404.920689,1221.71797,2.0,1,2,
A624725198595572499,694.0,3,0.5,0.5,1.0,56,4247.9,1415.96666,1248.8409,4.0,2,2,
A142332472066061310,-161.0,1,1.0,0.0,1.0,45,20669.75,2066.975,2619.93887,5.0,4,2,
A782700768573796999,94.0,2,0.66666666,0.33333333,1.0,46,797.8,39.89,18.5823883,2.0,5,2,
A316771650303257133,-120.0,3,0.66666666,0.33333333,0.0,64,5056.0,1685.33333,1407.57995,1.0,5,2,
A419030893270686305,-85.0,3,0.66666666,0.33333333,1.0,60,11740.6,838.614285,1508.59981,2.0,5,2,
A774498127419891674,-348.0,3,0.66666666,0.33333333,1.0,60,77073.38,763.102772,1824.70223,2.0,3,2,
A113173665976096161,-313.0,4,0.5,0.5,1.0,44,321.9,80.475,37.05,3.0,2,2,
A323671218537102848,344.0,2,0.75,0.25,0.0,36,14444.59,229.279206,454.595649,1.0,5,2,
A398156699152406288,521.0,3,0.33333333,0.66666666,0.0,55,37693.0,1794.90476,1625.50791,3.0,1,2,
A596280529701841910,416.0,3,0.66666666,0.33333333,1.0,43,2304.0,768.0,1125.87743,4.0,2,2,
A692332220310360408,102.0,1,0.0,1.0,0.0,60,2530.7,87.2655172,157.059051,5.0,5,2,
A911347943813299129,311.0,3,0.66666666,0.33333333,1.0,49,3532.0,883.0,594.670777,4.0,5,2,
A171057956029859741,257.0,1,1.0,0.0,1.0,31,19498.0,1218.625,2032.93504,5.0,2,2,
A991079949428102052,-205.0,2,0.5,0.5,0.0,27,282.7,70.675,85.2842844,5.0,5,2,
A451078957463396548,85.0,1,1.0,0.0,0.0,44,172.0,57.3333333,28.5365263,1.0,1,2,
A160763070285525920,706.0,1,1.0,0.0,0.0,37,1033.0,172.166666,30.334249,1.0,2,2,
A131235475766719737,234.0,1,1.0,0.0,0.0,57,4575.9,305.06,467.303889,5.0,5,2,
A697007688998231241,130.0,1,1.0,0.0,1.0,53,88.9,44.45,21.8495995,5.0,4,2,
A427333797811781114,-265.0,4,0.5,0.5,0.0,42,1557.24,141.567272,78.8906824,3.0,3,2,
A416809025304479233,-373.0,4,0.5,0.5,1.0,32,4501.18,125.032777,107.708909,5.0,5,2,
A649110063088800605,-37.0,1,1.0,0.0,1.0,56,778.0,389.0,0.0,1.0,4,2,
A566739793127544895,204.0,1,1.0,0.0,1.0,27,428.9,214.45,161.998163,5.0,5,2,
A670532189307287249,382.0,1,1.0,0.0,1.0,44,9469.0,789.083333,779.751412,5.0,1,2,
A274686652057413091,160.0,1,1.0,0.0,0.0,47,6994.5,1748.625,3101.49048,4.0,2,2,
A643305624531336186,57.0,3,1.0,0.0,0.0,48,1597.28,57.0457142,38.3441292,2.0,4,2,
A131915949355026238,-251.0,1,1.0,0.0,0.0,50,315.9,78.975,29.3700953,3.0,1,2,
A351180144425791929,260.0,3,0.5,0.5,0.0,57,17895.8,941.88421,1676.60167,2.0,4,2,
A429073123038495368,779.0,1,1.0,0.0,1.0,48,1058.0,529.0,0.0,3.0,4,2,
A209137514620154012,-62.0,1,1.0,0.0,1.0,44,37048.86,686.09,1312.118,5.0,1,2,
